topology_class,su_topo,collective,baseline_algo,group_size,msg_bytes,size_mult,crosses_inc,crosses_baseline,bytes_inc,bytes_baseline,ratio_crosses,ratio_bytes,analytic_ratio,inc_makespan_ns,base_makespan_ns,drops,inc_status,base_status,so_topo,nodes,gpus_per_node,mtu,intranode_linkspeed_mbps,engine,command
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,rdouble,8,32768,1,80,296,332800,739840,3.7000,2.2231,1.7500,1258,4031,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_zmh2z3c5.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,ring,8,32768,1,160,560,665600,1182720,3.5000,1.7769,,1291,31401,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_7zplhqqz.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,rdouble,8,32768,1,160,588,665600,1479424,3.6750,2.2227,,1291,7963,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_7zplhqqz.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,ring,8,32768,1,96,280,399360,591360,2.9167,1.4808,,1291,15750,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_b2xwarez.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,rdouble,8,32768,1,96,300,399360,740096,3.1250,1.8532,,1291,4031,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_b2xwarez.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,bcast,ring,8,32768,1,80,256,332800,540672,3.2000,1.6246,,1291,7349,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_xhcsolu1.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce,ring,8,32768,1,96,256,399360,540672,2.6667,1.3538,,1291,7349,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_8_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_ruzvgtea.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_8_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,ring,16,65536,1,320,1200,1331200,2534400,3.7500,1.9038,1.8750,1324,33636,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_z60mrojj.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,rdouble,16,65536,1,320,1308,1331200,3622656,4.0875,2.7213,1.8750,1324,6375,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_z60mrojj.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,ring,16,65536,1,640,2400,2662400,5068800,3.7500,1.9038,,1358,67173,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_xo3bsnd4.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,rdouble,16,65536,1,640,2656,2662400,7247872,4.1500,2.7223,,1358,12616,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_xo3bsnd4.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,ring,16,65536,1,352,1200,1464320,2534400,3.4091,1.7308,,1358,33636,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_ca5flikr.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,rdouble,16,65536,1,352,1312,1464320,3622912,3.7273,2.4741,,1358,6366,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_ca5flikr.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,bcast,ring,16,65536,1,320,1152,1331200,2433024,3.6000,1.8277,,1358,16846,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_7o06dwwq.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce,ring,16,65536,1,352,1152,1464320,2433024,3.2727,1.6615,,1358,16846,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_16_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_qsbbm_74.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_16_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,ring,32,131072,1,1344,5208,5591040,10999296,3.8750,1.9673,1.9375,2074,113333,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_lgr104yp.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,rdouble,32,131072,1,1344,6758,5591040,20093312,5.0283,3.5938,1.9375,2074,10194,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_lgr104yp.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,ring,32,131072,1,2688,10416,11182080,21998592,3.8750,1.9673,,2207,226566,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_i89ch9aw.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,rdouble,32,131072,1,2688,13504,11182080,40185856,5.0238,3.5938,,2207,20348,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_i89ch9aw.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,ring,32,131072,1,1440,5208,5990400,10999296,3.6167,1.8362,,2207,113333,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_81rgi43_.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,rdouble,32,131072,1,1440,6726,5990400,20091264,4.6708,3.3539,,2207,10212,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_81rgi43_.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,bcast,ring,32,131072,1,1344,4992,5591040,10543104,3.7143,1.8857,,2207,37256,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_3t2zjope.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce,ring,32,131072,1,1440,4992,5990400,10543104,3.4667,1.7600,,2207,37256,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_32_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_lfsv1rdv.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_32_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,ring,64,262144,1,5376,21168,22364160,44706816,3.9375,1.9990,1.9688,2340,230219,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_rqu11p9o.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,rdouble,64,262144,1,5376,29444,22364160,91537664,5.4769,4.0931,1.9688,2340,14212,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_rqu11p9o.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,ring,64,262144,1,10752,42336,44728320,89413632,3.9375,1.9990,,2474,460338,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_7qxo2m38.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,rdouble,64,262144,1,10752,58710,44728320,183063936,5.4604,4.0928,,2474,28333,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_7qxo2m38.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,ring,64,262144,1,5568,21168,23162880,44706816,3.8017,1.9301,,2474,230219,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_qykrbqx2.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,rdouble,64,262144,1,5568,29360,23162880,91532288,5.2730,3.9517,,2474,14228,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_qykrbqx2.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,bcast,ring,64,262144,1,5376,20736,22364160,43794432,3.8571,1.9582,,2474,78078,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_cip6ozmk.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce,ring,64,262144,1,5568,20736,23162880,43794432,3.7241,1.8907,,2474,78078,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_64_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_wqsac9xs.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,ring,128,524288,1,21504,85344,89456640,180246528,3.9688,2.0149,1.9844,2873,463991,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_128_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_queue_type lossless_input -link_crosses_csv /tmp/lc_2wb4iwsd.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_128_1.groups
